,lotSizeSqFt,livingAreaSqFt,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,Bathrooms,Bedrooms,price,zip,Stories,BuiltAfter2k,HasPatioPorch,zpid
14157,7579.0,1472.0,1.0,6.0,1343,13,2.0,3,314999.0,78729,1,0,0,29575299
14158,7623.0,2968.0,1.0333333333333332,5.666666666666668,1402,12,3.0,4,380000.0,78729,2,0,0,29591798
14159,14374.8,1926.0,1.3,5.333333333333333,1369,12,2.0,3,420000.0,78729,1,0,1,29564792
14160,9147.0,1789.0,1.0,6.0,1343,13,3.0,3,400000.0,78729,2,0,1,29575289
14161,7100.0,2449.0,0.9333333333333332,5.666666666666668,1402,12,3.0,3,399900.0,78729,2,0,1,29547786
14162,14810.4,3040.0,1.838295658649848,5.778694090331862,1237,15,3.0,4,564900.0,78750,1,0,0,29375783
14163,2099.0,1663.0,1.4666666666666668,5.333333333333333,1369,12,3.0,3,384500.0,78729,2,1,1,243333782
14164,67953.6,1818.0,1.3333333333333333,5.666666666666668,1402,12,3.0,3,325000.0,78729,1,1,0,2077981778
14165,9583.0,2018.0,1.1,5.666666666666668,1402,12,3.0,3,310000.0,78729,2,0,0,29558277
14166,6098.0,2895.0,1.0333333333333332,5.666666666666668,1402,12,4.0,4,415000.0,78729,2,0,0,29591776
14167,5183.0,1559.0,1.2666666666666666,5.333333333333333,1369,12,3.0,3,184900.0,78729,2,0,1,29614462
14168,11325.6,1483.0,1.3333333333333333,5.333333333333333,1369,12,2.0,3,265000.0,78729,1,0,0,29564775
14169,9844.0,2215.0,1.0666666666666669,5.666666666666668,1402,12,2.0,4,350000.0,78729,2,0,1,29557274
14170,7448.0,2155.0,1.0666666666666669,6.0,1343,13,3.0,4,328000.0,78729,2,0,0,29575271
14171,9147.0,1819.0,1.0333333333333332,5.333333333333333,1369,12,2.0,3,315000.0,78729,1,0,0,29560771
14172,6882.0,1380.0,2.333333333333333,6.0,1228,14,2.0,3,287000.0,78729,1,0,0,29549769
14173,13939.2,1524.0,1.1333333333333333,5.333333333333333,1369,12,2.0,3,349900.0,78729,1,0,0,29560767
14174,6751.0,1356.0,2.3666666666666667,6.0,1228,14,2.0,3,245000.0,78729,1,0,0,29549767
14175,10018.0,1818.0,1.0666666666666669,5.666666666666668,1402,12,2.0,3,300000.0,78729,1,0,1,29557260
14176,6882.0,2215.0,1.0333333333333332,5.666666666666668,1402,12,2.0,4,360000.0,78729,2,0,0,29557259
14177,6795.0,2833.0,1.1,5.666666666666668,1402,12,3.0,4,430000.0,78729,2,0,1,29595258
14178,6011.0,2539.0,1.0,6.0,1343,13,4.0,5,299900.0,78729,2,0,0,29575252
14179,16117.2,1887.0,1.0333333333333334,5.333333333333333,1369,12,3.0,4,294900.0,78729,2,0,0,185203749
14180,10454.0,2056.0,1.1666666666666667,5.666666666666668,1402,12,2.0,3,289900.0,78729,1,0,0,29595248
14181,9583.0,1876.0,1.2,8.333333333333334,1638,16,3.0,3,405000.0,78759,2,0,1,185162235
14182,4486.0,1265.0,0.9,5.666666666666668,1402,12,3.0,3,238000.0,78729,2,0,0,29572742
14183,8407.0,2052.0,1.0666666666666669,5.666666666666668,1402,12,2.0,4,320000.0,78729,1,0,0,29557240
14184,4965.0,1265.0,0.9333333333333332,5.666666666666668,1402,12,3.0,3,239000.0,78729,2,0,0,29572739
14185,8624.0,2388.0,1.1,5.666666666666668,1402,12,2.0,3,397000.0,78729,1,0,0,29590236
14186,6838.0,2784.0,1.2333333333333334,5.666666666666668,1402,12,3.0,4,236900.0,78729,2,0,1,29595235
14187,5880.0,1681.0,0.8999999999999999,5.666666666666668,1402,12,2.0,3,295000.0,78729,1,0,0,29592235
14188,6054.0,2024.0,1.2333333333333334,5.666666666666668,1402,12,2.0,4,295000.0,78729,1,0,0,29595234
14189,6229.0,1157.0,0.9,5.666666666666668,1402,12,2.0,3,274000.0,78729,1,0,0,29572733
14190,8276.0,2766.0,1.0666666666666669,5.666666666666668,1402,12,4.0,4,375000.0,78729,2,0,0,29590232
14191,7274.0,1506.0,2.266666666666667,6.0,1228,14,3.0,3,259900.0,78729,2,0,0,29549732
14192,6708.0,1519.0,1.0333333333333332,5.666666666666668,1402,12,2.0,3,274900.0,78729,1,0,0,29557230
14193,15681.6,1976.0,1.0666666666666669,6.0,1343,13,3.0,4,385000.0,78729,2,0,0,29573729
14194,7143.0,2481.0,0.9,5.666666666666668,1402,12,2.0,4,459900.0,78729,1,0,1,29592226
14195,13503.6,1417.0,1.838295658649848,5.778694090331862,1237,15,2.0,3,270000.0,78729,1,0,0,29567724
14196,6969.0,2428.0,1.1666666666666667,5.666666666666668,1402,12,3.0,4,345000.0,78729,2,0,0,29558218
14197,6403.0,2314.0,0.9,5.666666666666668,1402,12,3.0,4,395000.0,78729,2,0,1,29592213
14198,10628.0,1793.0,1.6000000000000003,5.333333333333333,1369,12,2.0,3,290000.0,78729,1,0,0,29567710
14199,6664.0,1692.0,2.333333333333333,6.0,1228,14,3.0,3,289900.0,78729,2,0,0,29549710
14200,8015.0,2470.0,1.1333333333333335,5.333333333333333,1369,12,2.0,4,330000.0,78729,1,0,0,29604708
14201,7230.0,1587.0,2.333333333333333,6.0,1228,14,2.0,3,309900.0,78729,1,0,1,29549707
14202,5924.0,1758.0,1.1333333333333335,6.0,1343,13,3.0,3,395000.0,78729,2,0,1,29573705
14203,9583.0,2386.0,2.3666666666666667,7.0,1523,17,3.0,3,770000.0,78759,2,0,1,29364898
14204,8102.0,2024.0,1.0666666666666669,5.666666666666668,1402,12,3.0,3,425000.0,78729,2,0,0,29558205
14205,12196.8,1768.0,1.5333333333333332,5.333333333333333,1369,12,2.0,4,255000.0,78729,1,0,0,29567703
14206,9888.0,1756.0,0.9,5.666666666666668,1402,12,2.0,3,355000.0,78729,1,0,1,29547702
14207,7666.0,1286.0,1.1,6.0,1343,13,2.0,3,275000.0,78729,1,0,1,29573701
14208,6795.0,3787.0,0.9333333333333332,5.666666666666668,1402,12,3.5,4,399000.0,78729,2,0,0,29592200
14209,9626.0,2537.0,0.9666666666666668,5.333333333333333,1369,12,3.0,4,335000.0,78729,2,0,0,29570700
14210,12196.8,1356.0,1.4666666666666668,5.333333333333333,1369,12,2.0,4,310000.0,78729,1,0,1,29567700
14211,9147.0,2036.0,0.9,5.666666666666668,1402,12,2.0,4,390000.0,78729,1,0,1,29547699
14212,9016.0,2446.0,0.9666666666666668,5.333333333333333,1369,12,3.0,3,209000.0,78729,2,0,0,29570695
14213,10890.0,1576.0,1.5333333333333332,5.333333333333333,1369,12,2.0,3,285000.0,78729,1,0,0,29567695
14214,10149.0,2376.0,1.0666666666666669,5.666666666666668,1402,12,3.0,4,299900.0,78729,2,0,0,29558193
14215,6926.0,1574.0,2.9666666666666663,6.666666666666668,1486,15,2.0,3,450000.0,78727,1,0,0,29442299
14216,6838.0,1465.0,2.333333333333333,6.0,1228,14,2.0,3,262000.0,78729,1,0,0,29549687
14217,3049.0,1660.0,0.9333333333333332,5.666666666666668,1402,12,3.0,4,305000.0,78729,2,0,1,29572684
14218,7666.0,1370.0,2.3000000000000003,6.0,1228,14,2.0,4,309900.0,78729,1,0,1,29549683
14219,12196.8,1884.0,1.5666666666666669,5.333333333333333,1369,12,2.0,4,275000.0,78729,1,0,0,29567682
14220,6446.0,2620.0,1.0,5.666666666666668,1402,12,3.0,4,379000.0,78729,2,0,0,29557181
14221,11325.6,2808.0,1.0666666666666669,5.666666666666668,1402,12,3.0,4,475000.0,78729,2,0,1,29558179
14222,7927.0,2024.0,1.0,5.666666666666668,1402,12,2.0,4,325000.0,78729,1,0,0,29557179
14223,7971.0,2008.0,1.1,5.333333333333333,1369,12,2.0,3,470000.0,78729,1,0,1,29604677
14224,10018.0,1570.0,1.7333333333333334,8.333333333333334,1638,16,2.0,3,499000.0,78759,1,0,1,29371554
14225,7710.0,2475.0,0.9,5.666666666666668,1402,12,3.0,4,387000.0,78729,2,0,1,29592172
14226,13068.0,1732.0,1.4333333333333331,5.333333333333333,1369,12,2.0,3,400000.0,78729,1,0,1,29567669
14227,7274.0,2861.0,1.838295658649848,5.778694090331862,1237,15,3.0,4,398000.0,78729,2,0,1,29592168
14228,8319.0,1989.0,0.9333333333333332,5.666666666666668,1402,12,2.0,4,400000.0,78729,1,0,0,29570667
14229,6359.0,1950.0,1.0,5.666666666666668,1402,12,3.0,4,392000.0,78729,2,0,1,29584666
14230,11325.6,1554.0,1.4666666666666668,5.333333333333333,1369,12,2.0,4,300000.0,78729,1,0,0,29567666
14231,8058.0,1938.0,1.2,5.333333333333333,1369,12,3.0,3,310000.0,78729,2,0,0,29614481
14232,5662.0,1265.0,0.9666666666666668,5.666666666666668,1402,12,3.0,3,255000.0,78729,2,0,1,29572663
14233,7579.0,2422.0,1.1333333333333335,5.333333333333333,1369,12,2.0,4,436000.0,78729,1,0,1,29604661
14234,7405.0,2156.0,1.1333333333333335,5.333333333333333,1369,12,3.0,4,309900.0,78729,2,0,0,29604659
14235,7840.0,1820.0,0.9,5.666666666666668,1402,12,2.0,3,300000.0,78729,1,0,0,29574657
14236,10280.0,2123.0,1.1333333333333335,6.0,1343,13,3.0,4,410000.0,78729,2,0,1,29573655
14237,13939.2,1256.0,1.3666666666666665,5.333333333333333,1369,12,2.0,3,269000.0,78729,1,0,0,29567655
14238,13068.0,2150.0,1.2666666666666666,5.333333333333333,1369,12,2.0,3,359999.0,78729,2,0,0,29554990
14239,9147.0,2472.0,1.0,5.666666666666668,1402,12,3.0,4,247000.0,78729,2,0,0,29558155
14240,7100.0,3012.0,1.3,5.333333333333333,1369,12,3.0,4,339900.0,78729,2,0,0,29596354
14241,435600.0,1768.0,0.9666666666666668,5.666666666666668,1402,12,3.0,3,272000.0,78729,2,0,0,29572654
14242,12632.4,1162.0,1.3666666666666665,5.333333333333333,1369,12,2.0,3,249500.0,78729,1,0,0,29567653
14243,8755.0,1664.0,1.1666666666666667,5.333333333333333,1369,12,2.0,3,375000.0,78729,1,1,1,29604647
14244,4153.0,2637.0,1.0333333333333334,5.666666666666668,1402,12,3.0,4,399900.0,78729,2,0,1,29582481
14245,5227.0,1849.0,1.2333333333333334,5.333333333333333,1369,12,3.0,4,308000.0,78729,2,0,0,185188646
14246,5880.0,2158.0,1.2,5.666666666666668,1402,12,3.0,3,376000.0,78729,2,0,1,29598646
14247,6011.0,1914.0,1.2,5.666666666666668,1402,12,3.0,3,359900.0,78729,2,0,0,29598645
14248,7143.0,2252.0,0.9666666666666668,5.666666666666668,1402,12,3.0,4,361888.0,78729,2,0,0,29574642
14249,10454.0,1801.0,1.4666666666666668,5.333333333333333,1369,12,2.0,4,349950.0,78729,1,0,0,29567642
14250,7535.0,1842.0,1.1666666666666667,5.333333333333333,1369,12,2.0,3,385000.0,78729,1,0,0,29604641
14251,9191.0,2580.0,0.9666666666666668,5.666666666666668,1402,12,3.0,4,379900.0,78729,2,0,0,29547635
14252,6969.0,1758.0,2.9333333333333336,6.666666666666668,1486,15,2.0,3,435000.0,78727,1,0,0,29442225
14253,8712.0,1504.0,3.233333333333333,6.666666666666668,1486,15,2.0,3,435000.0,78727,1,0,0,29444223
14254,5793.0,3013.0,1.0333333333333334,5.666666666666668,1402,12,4.0,4,399000.0,78729,2,0,0,29584634
14255,8145.0,2027.0,1.1666666666666667,5.333333333333333,1369,12,2.0,4,379900.0,78729,1,0,1,29604633
14256,11325.6,2064.0,1.0333333333333334,6.0,1343,13,2.5,4,361000.0,78729,2,0,0,29578131
14257,4268.0,2715.0,1.0,5.666666666666668,1402,12,3.0,4,329000.0,78729,2,0,0,29584630
14258,14810.4,1526.0,2.2,6.0,1228,14,2.0,4,290000.0,78729,1,0,1,29555126
14259,6272.0,1494.0,2.3666666666666667,6.0,1228,14,3.0,3,244900.0,78729,2,0,0,29549620
14260,12196.8,2392.0,0.9666666666666668,5.666666666666668,1402,12,3.0,4,390000.0,78729,2,0,1,29558119
14261,10105.0,2040.0,1.0666666666666669,5.333333333333333,1369,12,3.0,4,345500.0,78729,2,0,0,29565115
14262,8712.0,1764.0,0.9333333333333332,5.666666666666668,1402,12,2.0,3,359900.0,78729,1,0,0,29547615
14263,6141.0,1629.0,1.2666666666666668,5.666666666666668,1402,12,2.0,3,399000.0,78729,1,0,1,29598613
14264,7971.0,2182.0,0.9666666666666668,5.666666666666668,1402,12,3.0,4,410000.0,78729,2,0,1,29558107
14265,7230.0,3244.0,1.0333333333333334,5.666666666666668,1402,12,4.0,5,415000.0,78729,2,0,0,29584606
14266,10759.0,3288.0,0.9,5.666666666666668,1402,12,4.0,5,440000.0,78729,2,0,1,29547604
14267,13068.0,2472.0,0.9333333333333332,5.666666666666668,1402,12,3.0,4,415000.0,78729,2,0,1,29558103
14268,28314.0,2746.0,2.1333333333333333,6.0,1228,14,3.0,4,459000.0,78729,2,0,0,29555103
14269,9757.0,1826.0,1.5666666666666669,5.333333333333333,1369,12,2.0,3,279000.0,78729,2,0,0,29567601
14270,7840.0,2650.0,1.1333333333333333,5.666666666666668,1402,12,3.0,4,385000.0,78729,2,0,0,29572599
14271,9931.0,1600.0,1.6666666666666667,5.333333333333333,1369,12,2.0,3,325000.0,78729,1,0,1,29567598
14272,9801.0,1629.0,1.1,5.666666666666668,1402,12,3.0,3,310000.0,78729,2,0,0,29572588
14273,9931.0,3205.0,1.1,5.666666666666668,1402,12,4.0,5,435900.0,78729,2,0,1,29572586
14274,10890.0,1451.0,1.0666666666666669,5.333333333333333,1369,12,2.0,3,289900.0,78729,1,0,0,29565086
14275,6838.0,2593.0,0.9333333333333332,5.666666666666668,1402,12,3.0,4,345000.0,78729,2,0,0,29558086
14276,6185.0,2015.0,0.9666666666666668,5.666666666666668,1402,12,2.0,4,335000.0,78729,1,0,0,29584582
14277,7143.0,1700.0,1.0333333333333332,5.666666666666668,1402,12,2.0,3,299900.0,78729,1,0,0,29574582
14278,16117.2,1776.0,2.266666666666667,6.0,1228,14,2.0,4,324000.0,78729,1,0,0,29555075
14279,7405.0,2308.0,1.0,5.666666666666668,1402,12,3.0,4,384900.0,78729,2,0,1,29574572
14280,10062.0,2134.0,1.0666666666666669,5.333333333333333,1369,12,3.0,3,345000.0,78729,2,0,1,29565062
14281,11761.2,1346.0,1.0666666666666669,5.333333333333333,1369,12,2.0,3,145000.0,78729,1,0,0,29565060
14282,19602.0,1792.0,2.266666666666667,6.0,1228,14,2.0,4,389000.0,78729,1,0,1,29555058
14283,41817.6,1436.0,1.1333333333333333,5.333333333333333,1369,12,2.0,3,109900.0,78729,1,0,0,29610143
14284,17424.0,1573.0,2.1666666666666665,6.0,1228,14,2.0,3,324500.0,78729,1,0,1,29555056
14285,12632.4,2136.0,1.2666666666666666,5.333333333333333,1369,12,2.5,4,325000.0,78729,2,0,1,29572555
14286,10846.0,2874.0,1.1,5.666666666666668,1402,12,4.0,4,489000.0,78729,2,0,1,29591782
14287,7230.0,1775.0,1.838295658649848,5.778694090331862,1237,15,2.0,3,349000.0,78729,1,0,1,29595332
14288,13068.0,1264.0,1.4666666666666668,5.333333333333333,1369,12,2.0,3,325000.0,78729,1,0,1,29557546
14289,12196.8,1806.0,1.4333333333333331,5.333333333333333,1369,12,2.0,3,299000.0,78729,1,0,0,29557544
14290,17859.6,3203.0,2.1,6.0,1228,14,3.0,4,380000.0,78729,1,0,0,29555041
14291,13503.6,2031.0,2.1,6.0,1228,14,2.0,4,394000.0,78729,1,0,1,29555034
14292,9278.0,1665.0,1.5333333333333332,8.333333333333334,1638,16,2.0,4,238000.0,78759,2,0,1,29369525
14293,12196.8,2407.0,0.8999999999999999,5.333333333333333,1369,12,2.0,4,399000.0,78729,1,1,1,96642029
14294,7187.0,2926.0,1.0333333333333334,5.666666666666668,1402,12,4.0,4,410000.0,78729,2,0,1,29588529
14295,17424.0,1776.0,2.1333333333333333,6.0,1228,14,2.0,3,309900.0,78729,1,0,1,29555029
14296,16117.2,2660.0,1.2,5.333333333333333,1369,12,2.0,3,440000.0,78729,1,0,1,29554878
14297,17859.6,1942.0,2.1666666666666665,6.0,1228,14,2.0,5,330000.0,78729,1,0,0,29555024
14298,8407.0,2976.0,1.2666666666666668,5.333333333333333,1369,12,2.5,4,254900.0,78729,2,0,0,29572522
14299,7230.0,2311.0,1.2333333333333334,5.333333333333333,1369,12,2.0,3,395000.0,78729,2,0,0,29572519
14300,10672.0,2803.0,1.0333333333333334,5.333333333333333,1369,12,3.0,4,440000.0,78729,1,0,1,29565013
14301,20473.2,2778.0,2.0,6.0,1228,14,3.0,4,574300.0,78729,2,0,1,29555010
14302,4965.0,1265.0,0.9,5.666666666666668,1402,12,3.0,3,279900.0,78729,2,0,0,185187009
14303,4268.0,2916.0,1.0333333333333334,5.666666666666668,1402,12,3.0,4,475000.0,78729,2,0,1,29582509
14304,6403.0,1960.0,1.1,5.666666666666668,1402,12,3.0,3,299900.0,78729,2,0,0,29595502
14305,9670.0,2121.0,2.8666666666666667,6.666666666666668,1486,15,2.0,4,349950.0,78727,2,0,0,29442648
14306,7971.0,1612.0,4.233333333333333,6.666666666666668,1486,15,2.0,3,289900.0,78727,1,0,0,29444936
14307,18295.2,5134.0,1.6,7.0,1483,16,5.0,5,1250000.0,78731,2,1,0,70331962
14308,3049.0,1761.0,0.7666666666666667,7.0,1483,16,3.0,2,389000.0,78731,2,0,0,29355358
14309,3049.0,2632.0,0.4666666666666666,4.333333333333333,1053,13,2.0,3,450000.0,78727,1,0,1,29441312
14310,6969.0,2286.0,2.9333333333333336,5.666666666666668,1431,14,3.0,3,360000.0,78728,2,0,1,29454019
14311,22651.2,4183.0,2.1666666666666665,7.0,1177,16,4.0,3,989850.0,78731,2,0,0,29349460
14312,4791.0,3680.0,2.6666666666666665,7.0,1177,16,4.0,4,1125000.0,78731,3,1,1,94641990
14313,4791.0,2684.0,2.6666666666666665,7.0,1177,16,3.0,4,1175000.0,78731,2,1,1,114405458
14314,14810.4,2584.0,1.8333333333333333,7.0,1177,16,2.0,3,1180000.0,78731,1,0,0,29341958
14315,11325.6,1900.0,1.7333333333333334,7.0,1177,16,2.0,3,799000.0,78731,1,0,1,29345956
14316,8886.0,2350.0,2.6333333333333333,7.0,1177,16,3.0,3,725000.0,78731,2,0,1,29349634
14317,13068.0,3236.0,1.6,7.0,1177,16,4.0,5,920000.0,78731,2,0,1,29347953
14318,11761.2,1923.0,1.6666666666666667,7.0,1177,16,2.0,4,575000.0,78731,1,0,1,29345950
14319,13939.2,2416.0,1.7333333333333334,7.0,1177,16,3.0,3,629000.0,78731,2,0,0,29345947
14320,12632.4,3372.0,2.333333333333333,7.0,1177,16,3.0,5,875000.0,78731,2,1,0,29346445
14321,13503.6,2214.0,1.6333333333333335,7.0,1177,16,2.0,3,725000.0,78731,2,0,0,29347944
14322,16988.4,2846.0,1.5666666666666664,7.0,1177,16,4.0,4,699000.0,78731,2,0,1,29347940
14323,13068.0,2976.0,1.6666666666666667,7.0,1177,16,4.0,5,750000.0,78731,2,0,1,29345938
14324,13939.2,2704.0,1.3666666666666665,7.0,1177,16,3.0,4,795000.0,78731,1,0,0,29347437
14325,199069.2,3571.0,2.266666666666667,7.0,1177,16,4.0,4,1800000.0,78731,2,0,1,29348206
14326,9452.0,2861.0,1.5,7.0,1177,16,2.0,4,825000.0,78731,1,0,1,29347933
14327,9496.0,2269.0,2.5,7.0,1177,16,3.0,3,420000.0,78731,2,0,0,29346432
14328,20473.2,5830.0,1.9333333333333331,7.0,1177,16,5.0,5,1500000.0,78731,2,0,0,29344429
14329,11761.2,2020.0,2.433333333333333,7.0,1177,16,3.0,3,649999.0,78731,2,0,1,29346428
14330,15245.999999999998,2432.0,1.1,7.0,1177,16,3.0,4,539000.0,78731,1,0,1,29342928
14331,13068.0,5824.0,1.2666666666666666,7.0,1177,16,6.0,6,1050000.0,78731,2,0,0,29347424
14332,13503.6,3160.0,1.5333333333333332,7.0,1177,16,3.0,5,749000.0,78731,2,0,1,29347920
14333,14810.4,1584.0,1.2,7.0,1177,16,0.0,3,425000.0,78731,1,0,0,29347420
14334,12632.4,1652.0,1.2666666666666666,3.333333333333333,936,14,2.0,3,308000.0,78753,1,0,0,58302445
14335,36590.4,4231.0,2.2,7.0,1298,16,4.0,3,1775000.0,78731,2,0,0,29341916
14336,16117.2,2373.0,1.9333333333333331,4.0,1073,13,3.0,4,445000.0,78758,1,0,0,58302944
14337,13939.2,3237.0,1.4666666666666668,7.0,1177,16,4.0,4,1395000.0,78731,2,0,1,124843911
14338,16117.2,2702.0,2.1,7.0,1177,16,3.0,3,985000.0,78731,2,0,1,29344409
14339,15681.6,1461.0,1.6666666666666667,3.333333333333333,936,14,3.0,3,389900.0,78753,2,1,1,58222935
14340,14374.8,3182.0,2.5,7.0,1177,16,4.0,4,975000.0,78731,1,0,0,29346407
14341,45738.0,2475.0,3.6666666666666665,5.333333333333333,1236,13,3.0,3,549000.0,78758,1,1,0,64679434
14342,11325.6,1748.0,2.1333333333333333,5.0,814,15,2.0,4,275000.0,78753,1,0,1,58303434
14343,20037.6,1614.0,1.4333333333333336,7.0,1177,16,2.0,3,699000.0,78731,1,0,0,29347903
14344,21344.4,3705.0,2.1666666666666665,7.0,1177,16,4.0,4,1595000.0,78731,1,1,0,29349499
14345,19602.0,1890.0,0.8333333333333334,7.0,1483,16,2.0,3,715000.0,78731,1,0,0,29349400
14346,22215.6,3596.0,1.6666666666666667,7.0,1177,16,3.0,4,849000.0,78731,2,0,0,29341900
14347,11761.2,1951.0,1.0333333333333334,7.0,1177,16,3.0,4,950000.0,78731,1,0,0,29342899
14348,10890.0,1830.0,1.4333333333333331,7.0,1177,16,2.0,3,749000.0,78731,1,0,0,29344392
14349,22215.6,4106.0,2.1333333333333333,7.0,1298,16,4.0,3,1500000.0,78731,2,0,0,29341892
14350,13939.2,14962.0,1.4666666666666668,7.0,1177,16,0.0,3,535000.0,78731,2,0,0,29344391
14351,11761.2,2174.0,1.3666666666666665,7.0,1177,16,2.0,3,649000.0,78731,1,0,0,29347388
14352,15681.6,3252.0,1.8333333333333333,7.0,1177,16,4.0,4,719000.0,78731,1,0,0,29341887
14353,11325.6,1643.0,1.3666666666666665,7.0,1177,16,2.0,3,619000.0,78731,1,0,0,29347386
14354,8180.0,2084.0,1.5666666666666664,7.0,1177,16,3.0,4,649900.0,78731,2,0,1,29347883
14355,8929.0,2416.0,1.2333333333333334,7.0,1298,16,2.0,3,1350000.0,78703,2,0,0,29334940
14356,21780.0,2627.0,1.3666666666666665,7.0,1177,16,2.0,4,750000.0,78731,1,0,0,29347380
14357,8649.0,2074.0,1.0333333333333334,7.0,1298,16,3.0,3,849500.0,78703,1,0,0,29337435
14358,14810.4,3909.0,1.3666666666666665,7.0,1177,16,4.0,5,1559000.0,78731,2,0,0,29344380
14359,5066.0,1230.0,0.9666666666666668,7.0,1298,16,2.0,2,710000.0,78703,1,0,0,29335935
14360,18730.8,2690.0,1.3,7.0,1177,16,3.0,4,699000.0,78731,1,0,0,29347378
14361,7927.0,2427.0,1.0333333333333334,7.0,1298,16,3.0,3,1099000.0,78703,1,0,0,29337429
14362,20908.8,3640.0,1.7333333333333334,7.0,1177,16,5.0,4,1995000.0,78731,1,0,1,29341877
14363,7230.0,3142.0,1.366666666666667,7.0,1298,16,3.0,3,850000.0,78703,2,1,1,29338928
14364,20037.6,4713.0,1.7333333333333334,7.0,1177,16,4.0,5,2500000.0,78731,2,0,0,29341876
14365,7187.0,1876.0,1.366666666666667,7.0,1298,16,3.0,3,563000.0,78703,1,0,0,29338927
14366,10890.0,2372.0,2.6333333333333333,7.0,1177,16,3.0,3,564900.0,78731,2,0,0,29346373
14367,9104.0,2150.0,1.0666666666666669,7.0,1298,16,3.0,3,899000.0,78703,1,0,0,29337425
14368,10454.0,4441.0,2.533333333333333,7.0,1177,16,4.0,5,13000000.0,78731,2,1,0,80097372
14369,9888.0,2702.0,1.0,7.0,1298,16,3.0,3,725000.0,78703,2,0,0,29335914
14370,10890.0,2077.0,1.0333333333333332,7.0,1483,16,2.0,3,850000.0,78731,1,0,1,29347870
14371,4356.0,2146.0,2.6500000000000004,9.0,1669,15,3.0,3,1250000.0,78746,2,0,0,29337911
14372,8668.0,2356.0,1.0,7.0,1483,16,4.0,3,850000.0,78731,2,0,1,29347867
14373,8319.0,3949.0,0.8666666666666667,7.0,1298,16,4.0,4,998000.0,78703,2,1,0,29333911
14374,7230.0,2147.0,0.8666666666666667,7.0,1298,16,3.0,4,895000.0,78703,1,0,0,29333909
14375,10454.0,2619.0,2.6,7.0,1177,16,3.0,4,899000.0,78731,2,0,1,29346360
14376,7927.0,2602.0,2.233333333333333,7.0,1177,16,3.0,3,549990.0,78731,1,0,1,29344496
14377,12196.8,2173.0,0.7999999999999999,7.0,1483,16,2.0,4,605000.0,78731,1,0,0,29349347
14378,31798.8,7473.0,1.866666666666667,7.0,1298,16,7.0,6,2095000.0,78731,2,0,1,58297907
14379,27007.2,2262.0,1.6666666666666667,7.0,1177,16,3.0,3,825000.0,78731,1,0,0,29341847
14380,4356.0,2769.0,2.6500000000000004,9.0,1669,15,4.0,3,1475000.0,78746,2,0,0,29337907
14381,10236.0,2598.0,2.533333333333333,7.0,1177,16,3.0,3,585000.0,78731,2,0,1,29348345
14382,29620.800000000007,4457.0,1.6666666666666667,7.0,1177,16,6.0,6,2059000.0,78731,3,0,0,29341845
14383,4342.0,3211.0,2.6500000000000004,9.0,1669,15,3.0,3,3300000.0,78746,2,0,0,29337899
14384,20908.8,3854.0,2.1333333333333333,7.0,1298,16,5.0,4,948000.0,78731,1,1,1,29341891
14385,13068.0,1088.0,1.0666666666666669,7.0,1177,16,1.0,3,450000.0,78731,1,0,1,29343996
14386,8276.0,3543.0,1.0333333333333334,7.0,1298,16,5.0,5,1597000.0,78703,2,1,0,29335992
14387,12632.4,2829.0,2.233333333333333,7.0,1177,16,3.0,3,949000.0,78731,2,0,0,29344490
14388,12632.4,2842.0,1.0666666666666669,7.0,1298,16,3.0,4,1189000.0,78703,1,0,0,29337387
14389,16988.4,3456.0,1.6333333333333335,7.0,1177,16,4.0,4,1800000.0,78731,2,0,0,29341835
14390,5662.0,2210.0,1.1,7.0,1298,16,3.0,2,895000.0,78703,1,0,0,29335887
14391,16117.2,3881.0,1.6333333333333335,7.0,1177,16,3.0,3,1100000.0,78731,1,0,0,29341834
14392,16117.2,5301.0,1.0,7.0,1483,16,5.0,5,789800.0,78731,3,0,0,29349329
14393,12196.8,3076.0,0.9333333333333332,7.0,1483,16,3.0,5,699900.0,78731,2,0,0,29349325
14394,7230.0,2971.0,0.9666666666666668,7.0,1298,16,4.0,4,1150000.0,78703,2,1,0,29335878
14395,10393.0,2205.0,0.9,7.0,1298,16,4.0,3,1450000.0,78703,1,0,1,29333689
14396,13939.2,2832.0,0.9333333333333332,7.0,1483,16,3.0,4,574900.0,78731,2,0,0,29349324
14397,11761.2,4009.0,2.7,7.0,1177,16,4.0,4,1099000.0,78731,2,0,0,29348322
14398,8829.0,3885.0,1.1,7.0,1298,16,5.0,6,3750000.0,78703,2,1,1,29337365
14399,4878.0,1451.0,0.9333333333333332,7.0,1298,16,2.0,2,349500.0,78703,1,0,1,2124070859
14400,15245.999999999998,3032.0,2.5,7.0,1177,16,4.0,4,695000.0,78731,2,0,0,29346317
14401,8333.0,3071.0,1.0333333333333334,7.0,1298,16,3.0,3,1390000.0,78703,2,1,1,29335359
14402,10672.0,2447.0,1.1,7.0,1298,16,2.0,3,1150000.0,78703,1,0,0,29337358
14403,14810.4,4807.0,2.733333333333333,7.0,1177,16,6.0,4,1995000.0,78731,3,0,0,29348314
14404,10715.0,2138.0,1.1,7.0,1298,16,2.0,3,1150000.0,78703,1,0,1,29337357
